id,Name,PharmacyOrderableItem,DosageForm,DeaSpcl,OrderUnit,PricePerOrderUnit,BenchmarkPricePerDispenseUnit,DispenseUnit,DispenseUnitsPerOrderUnit,PricePerDispenseUnit,NcpdpDispenseUnit,VaPrintName,PackageSize,PackageType,DrugClass,Ndc,ApplicationPackage,Message,Restriction,Strength,Unit,PossibleDosages,LocalPossibleDosage,Synonym,Generic,InactiveDate,PharmacyOrderableItemID,RxCUI,NF
87379,COENZYME Q-10 100MG SOFTGEL,COENZYME Q-10,CAP/TAB,9,BT,196.54,000000.36062,SOFTGEL,500,0.3931,,COENZYME Q10 CAP/TAB,30,BOTTLE,HA000 HERBS/ALTERNATIVE THERAPIES,80681-0080-00,OU,***SDR REQUIRED***,,,,[],"[{""LocalPossibleDosage"": ""1 SOFTGEL"", ""NumericDose"": ""1"", ""DoseUnit"": ""CAPSULE(S)""}]","[""COENZYME Q10""]",COENZYME Q10,,3002,252761,N/F
87184,COENZYME Q-10 30MG/5ML LIQUID,COENZYME Q-10 30MG/5ML,"LIQUID,ORAL",9,BT,43.20,000000.08181,ML,480,0.0900,,,,,HA000 HERBS/ALTERNATIVE THERAPIES,17204-0445-95,O,***SDR REQUIRED***,,,,[],[],[],,,2857,259121,N/F
87752,COENZYME Q-10 50MG SOFTGEL,COENZYME Q-10,CAP/TAB,9,BT,3.35,000000.20266,SOFTGEL,30,0.1117,,COENZYME Q10 CAP/TAB,30,BOTTLE,HA000 HERBS/ALTERNATIVE THERAPIES,00904-5616-46,O,***SDR REQUIRED***,,,,[],"[{""LocalPossibleDosage"": ""1 SOFTGEL"", ""NumericDose"": ""1"", ""DoseUnit"": ""CAPSULE(S)""}, {""LocalPossibleDosage"": ""2 SOFTGELS"", ""NumericDose"": ""2"", ""DoseUnit"": ""CAPSULE(S)""}]","[""COENZYME Q10""]",COENZYME Q10,,3002,199166,N/F
292,COLCHICINE 0.6MG TAB,COLCHICINE,TAB,6,BT,17.46,000000.19250,TAB,100,0.1746,EACH,COLCHICINE 0.6MG TAB,100,BOTTLE,MS400 ANTIGOUT AGENTS,67877-0589-01,OX,Max 30 day fill,,0.6,MG,"[{""Dose"": "".6"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""1.2"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""COL6""]",COLCHICINE,,206,197541,
86153,COLCHICINE 0.6MG TAB U/D,COLCHICINE,TAB,6,BX,156.88,000004.79766,TAB,30,5.2293,EACH,COLCHICINE 0.6MG TAB,1000,BOTTLE,MS400 ANTIGOUT AGENTS,00904-7120-04,U,Max 30 day fill,,0.6,MG,"[{""Dose"": "".6"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""1.2"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""6476411901"", ""64764-119-01"", ""64764-0119-01"", ""36068738921"", ""0100360687389110"", ""67877-0589-01"", ""367877589015"", ""65162071003""]",COLCHICINE,,206,197541,
87412,COLESEVELAM 625MG TAB,COLESEVELAM,TAB,6,BT,68.03,000000.41666,TAB,180,0.3779,,COLESEVELAM HCL 625MG TAB,180,BOTTLE,CV350 ANTILIPEMIC AGENTS,27808-0190-01,O,***SDR REQUIRED***,,625,MG,"[{""Dose"": ""625"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""1250"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""WELCHOL""]",COLESEVELAM,,3023,866910,N/F
87524,COLESTIPOL 1GM TAB,COLESTIPOL,TAB,6,BT,27.88,000001.05216,TAB,120,0.2323,,COLESTIPOL HCL 1GM TAB,120.0,BOTTLE,CV350 ANTILIPEMIC AGENTS,59762-0450-01,OX,,,1,GM,"[{""Dose"": ""1"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""2"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""COLESTID""]",COLESTIPOL,,3100,309496,
88104,COLESTIPOL 1GM TAB U/D,COLESTIPOL,TAB,6,BT,27.88,000001.05216,TAB,120,0.2323,,COLESTIPOL HCL 1GM TAB,120.0,BOTTLE,CV350 ANTILIPEMIC AGENTS,59762-0450-01,U,,,1,GM,"[{""Dose"": ""1"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""2"", ""DispenseUnitsPerDose"": ""2""}]","[{""LocalPossibleDosage"": ""1GM"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""COLESTID""]",COLESTIPOL,,3100,309496,
86733,COLESTIPOL 5GM/PACKET U/D,COLESTIPOL,"GRNL,RCNST-ORAL",6,PK,133.1,000007.09033,GM,30,4.4367,,COLESTIPOL HCL 5GM/PKT GRNL,30.0,PACKET,CV350 ANTILIPEMIC AGENTS,00009-0260-01,U,,,,,[],"[{""LocalPossibleDosage"": ""1 PACKET (5GM) MIXED WITH WATER"", ""NumericDose"": ""5"", ""DoseUnit"": ""GRAM(S)""}, {""LocalPossibleDosage"": ""2 PACKETS (10GM) MIXED WITH WATER"", ""NumericDose"": ""10"", ""DoseUnit"": ""GRAM(S)""}, {""LocalPossibleDosage"": ""3 PACKETS (15GM) MIXED WITH WATER"", ""NumericDose"": ""15"", ""DoseUnit"": ""GRAM(S)""}, {""LocalPossibleDosage"": ""4 PACKETS (20GM) MIXED WITH WATER"", ""NumericDose"": ""20"", ""DoseUnit"": ""GRAM(S)""}, {""LocalPossibleDosage"": ""5 PACKETS (25GM) MIXED WITH WATER"", ""NumericDose"": ""25"", ""DoseUnit"": ""GRAM(S)""}, {""LocalPossibleDosage"": ""6 PACKETS (30GM) MIXED WITH WATER"", ""NumericDose"": ""30"", ""DoseUnit"": ""GRAM(S)""}]","[""COLESTID"", ""0110300090260016""]",COLESTIPOL,,321,1048450,
84406,COLESTIPOL 5GM/SCOOP PWDR,COLESTIPOL,"GRNL,RCNST-ORAL",6,BT,158.5,000000.85273,GM,300,0.5283,GRAMS,COLESTIPOL GRANULES,300 GM,BOTTLE,CV350 ANTILIPEMIC AGENTS,00009-0260-17,OXU,,,,,[],"[{""LocalPossibleDosage"": ""1 SCOOP (5 GRAMS) MIXED WITH WATER"", ""NumericDose"": ""1"", ""DoseUnit"": ""SCOOPFUL(S)""}, {""LocalPossibleDosage"": ""2 SCOOPFULS (10 GRAMS) MIXED WITH WATER"", ""NumericDose"": ""2"", ""DoseUnit"": ""SCOOPFUL(S)""}, {""LocalPossibleDosage"": ""3 SCOOPFULS (15 GRAMS) MIXED WITH WATER"", ""NumericDose"": ""3"", ""DoseUnit"": ""SCOOPFUL(S)""}, {""LocalPossibleDosage"": ""4 SCOOPFULS (20 GRAMS) MIXED WITH WATER"", ""NumericDose"": ""4"", ""DoseUnit"": ""SCOOPFUL(S)""}, {""LocalPossibleDosage"": ""5 SCOOPFULS (25 GRAMS) MIXED WITH WATER"", ""NumericDose"": ""5"", ""DoseUnit"": ""SCOOPFUL(S)""}, {""LocalPossibleDosage"": ""6 SCOOPFULS (30 GRAMS) MIXED WITH WATER"", ""NumericDose"": ""6"", ""DoseUnit"": ""SCOOPFUL(S)""}]","[""COLESTID""]",COLESTIPOL,,321,1048450,
85818,COLISTIMETHATE 150MG/VIAL INJ,COLISTIMETHATE 150MG/VIAL,"INJ,LYPHL",6,VI,8.43,000027.99000,VIAL,1,8.4300,EACH,COLISTIMETHATE (COLISTIN BASE 150MG) INJ,01,VIAL,"AM900 ANTI-INFECTIVES,OTHER",42023-0131-01,OXU,***SDR REQUIRED***,,150,MG/VIAL,"[{""Dose"": ""150"", ""DispenseUnitsPerDose"": ""1""}]",[],[],COLISTIMETHATE,,2315,1117522,N/F
1612,COLLAGENASE 250 UNIT/GRAM OINT,COLLAGENASE 250U/GRAM,"OINT,TOP",6,TU,180.19,000010.58233,GM,30,6.0063,GRAMS,COLLAGENASE 250 UNT/GM TOP OINT,15 GM,TUBE,"DE900 DERMATOLOGICALS,TOPICAL OTHER",50484-0010-30,OUX,,,,,[],"[{""LocalPossibleDosage"": ""A SMALL AMOUNT"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""SANTYL"", ""300645010304"", ""35048401030"", ""350484010300""]",COLLAGENASE,,497,309509,
87932,COLON ELEC LAVAGE PKTS (PLENVU) FOR SOLN,COLON ELEC LAVAGE PKTS (PLENVU),"PWDR,RENST-ORAL",6,BX,49.45,000048.02000,PKT,3,16.4833,,COLON ELEC LAVAGE PKTS (PLENVU) FOR SOLN,3,PACKET,GA202 HYPEROSMOTIC LAXATIVES,65649-0400-01,OUX,***SDR REQUIRED***,,,,[],"[{""LocalPossibleDosage"": ""1 PACKET IN 480ML WATER"", ""NumericDose"": ""1"", ""DoseUnit"": ""PACKET(S)""}]","[""PLENVU""]",ELECTROLYTES/PEG-3350,,3359,2045244,N/F
87681,COLON ELECTROLYTE LAVAGE ORAL SOLN KIT,COLON ELECTROLYTE LAVAGE,"SOLN,ORAL",6,BX,56.89,000000.33658,ML,354,0.1607,,COLON ELECTROLYTE LAVAGE ORAL SOLN KIT,354.0,BOTTLE,GA202 HYPEROSMOTIC LAXATIVES,52268-0012-01,OX,***SDR REQUIRED***,,,,[],"[{""LocalPossibleDosage"": ""177ML"", ""NumericDose"": ""177"", ""DoseUnit"": ""MILLILITER(S)""}]","[""SUPREP BOWEL PREP KIT"", ""MAGNESIUM SO4/POTASSIUM SO4/SODIUM SO4""]",MAGNESIUM SULFATE/POTASSIUM SULFATE/SODIUM SULFATE,,3202,1001689,N/F
83717,CONDOMS LATEX LUB,CONDOM,MISCELLANEOUS,9S,BX,52.00,,EA,1000,0.052,EACH,CONDOM LATEX LUBRICATED,OTHER,OTHER,"XA900 SUPPLIES,OTHER",,OX,,,,,[],"[{""LocalPossibleDosage"": ""1 CONDOM"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""RUBBERS""]",CONDOM,,771,,
84609,CONJ.ESTROGENS 0.625MG/GM VAG CREAM,CONJ ESTROGENS,"CREAM,VAG",6,TU,293.48,000015.36166,GM,30,9.7827,GRAMS,ESTROGENS CONJUGATD 0.625MG/GM VAG CREAM,OTHER,OTHER,"GU500 ESTROGENS,VAGINAL",00046-0872-21,OUX,,,,,[],"[{""LocalPossibleDosage"": ""0.5G"", ""NumericDose"": ""0.5"", ""DoseUnit"": ""GRAM(S)""}, {""LocalPossibleDosage"": ""1 G"", ""NumericDose"": ""1"", ""DoseUnit"": ""GRAM(S)""}, {""LocalPossibleDosage"": ""1.5G"", ""NumericDose"": ""1.5"", ""DoseUnit"": ""GRAM(S)""}, {""LocalPossibleDosage"": ""2 G"", ""NumericDose"": ""2"", ""DoseUnit"": ""GRAM(S)""}]","[""PREMARIN"", ""EST625"", ""300460872217"", ""00046-0872-21""]",ESTROGENS,,1862,688240,
2630,COSYNTROPIN 0.25MG/VIAL INJ,COSYNTROPIN 0.25MG/VIAL,"INJ,PWDR",6,BX,765.91,000080.20000,VIAL,10,76.5910,MILLILITERS,COSYNTROPIN 0.25MG/VIAL INJ,1.0,VIAL,"DX900 DIAGNOSTICS,OTHER",00781-3440-95,IUOX,,,0.25,MG/VIAL,"[{""Dose"": "".25"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""CORTROSYN"", ""305485900006"", ""0100307813440710""]",COSYNTROPIN,,2820,251039,
85778,COVID HOME TEST ALERT,COVID HOME TEST ALERT,INJ,0,EA,,,each,1,0.0000,EACH,,,,,,O,,,,,[],[],[],,2023-10-23,1675,,
88035,COVID-19 MRNA (MODERNA 6M-5YOA) 25MCG/0.25ML,COVID-19 VACCINE 25MCG/0.25ML MODERNA,"INJ,SUSP",6,VI,0,0.000,ML,2.5,0.0000,,,,,IM100 VACCINES,80777-0279-99,OU,FOR VACCINATION,,,,[],[],"[""COVID"", ""MODERNA""]",,,3420,2598700,
87963,COVID-19 MRNA (PFIZER 5-11YO) 10MCG/0.2ML INJ,,,6,BX,0.01,0.008,ML,1.3,0.0077,,,,,IM100 VACCINES,59267-1055-04,,FOR AHCCCS BILLING,,,,[],[],"[""COVID"", ""PFIZER""]",,,,2583743,
88032,COVID-19 MRNA (PFIZER 6M-4YOA) 3MCG/0.2ML INJ,,,6,BX,0.00,000000.00500,ML,20,0.0000,,,,,IM100 VACCINES,59267-0078-04,,MAROON CAP,,,,[],[],"[""PFIZER""]",,,,2603833,
87787,COVID-19 VACCINE MRNA (MODERNA) 100MCG/0.5ML INJ,COVID-19 VACCINE 100MCG/0.5ML MODERNA,"INJ,SUSP",6,BX,0.01,000000.00200,ML,5,0.0020,,,,,IM100 VACCINES,80777-0273-10,OU,for AHCCCS billing,,,,[],[],"[""COVID"", ""MODERNA""]",,,3265,2470234,
87788,COVID-19 VACCINE MRNA (PFIZER) 30MCG/0.3ML INJ,COVID-19 VACCINE 30MCG/0.3ML PFIZER,"INJ,SUSP",6,BX,0.01,000000.00555,ML,1.8,0.0056,,,,,IM100 VACCINES,59267-1000-01,OU,for AHCCCS billing,,,,[],[],"[""COVID"", ""PFIZER"", ""0110300692432019""]",,,3266,2468235,
87818,COVID-19 VACCINE VIRAL VECTOR (JANSSEN) (PF) INJ,COVID-19 VACCINE VIRAL VECTOR (JANSSEN),"INJ,SUSP",6,BX,0.01,000000.00400,ML,25,0.0004,,,,,IM100 VACCINES,59676-0580-15,OU,,,,,[],[],"[""COVID""]",,,3279,2479835,
88204,"CREON 12,000UNIT EC CAP",PANCRELIPASE,"CAP,EC",6,BT,237.40,000004.29050,CAP,100,2.3740,,"CREON 12,000UNIT EC CAP",100.0,BOTTLE,GA500 DIGESTANTS,00032-1212-01,O,,,,,[],"[{""LocalPossibleDosage"": ""1 CAPSULE"", ""NumericDose"": """", ""DoseUnit"": """"}, {""LocalPossibleDosage"": ""2 CAPSULES"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""CREON"", ""PANCRELIPASE"", ""AMYLASE/LIPASE/PROTEASE""]",AMYLASE/LIPASE/PROTEASE,,2329,855503,
86956,"CREON 3,000UNIT EC CAP",PANCRELIPASE,"CAP,EC",6,BT,62.08,000001.81285,CAP,70,0.8869,,"CREON 3,000UNIT EC CAP",70.0,BOTTLE,GA500 DIGESTANTS,00032-1203-70,OX,TSAILE/***SDR REQUIRED***,,,,[],"[{""LocalPossibleDosage"": ""1 CAPSULE"", ""NumericDose"": ""1"", ""DoseUnit"": ""CAPSULE(S)""}, {""LocalPossibleDosage"": ""2 CAPSULES"", ""NumericDose"": ""2"", ""DoseUnit"": ""CAPSULE(S)""}, {""LocalPossibleDosage"": ""3 CAPSULES"", ""NumericDose"": ""3"", ""DoseUnit"": ""CAPSULE(S)""}]","[""CREON 3000"", ""CREON"", ""PANCRELIPASE"", ""AMYLASE/LIPASE/PROTEASE""]",AMYLASE/LIPASE/PROTEASE,,2329,1113042,N/F
86888,"CREON 36,000UNIT EC CAP",PANCRELIPASE,"CAP,EC",6,BT,631.71,000012.91290,CAP,100,6.3171,,"CREON 36,000UNIT EC CAP",100.0,BOTTLE,GA500 DIGESTANTS,00032-3016-13,O,***SDR REQUIRED***/CREON/FOR PINON,,,,[],"[{""LocalPossibleDosage"": ""1 CAPSULE"", ""NumericDose"": ""1"", ""DoseUnit"": ""CAPSULE(S)""}, {""LocalPossibleDosage"": ""2 CAPSULES"", ""NumericDose"": ""2"", ""DoseUnit"": ""CAPSULE(S)""}]","[""CREON"", ""PANCRELIPASE"", ""AMYLASE/LIPASE/PROTEASE""]",AMYLASE/LIPASE/PROTEASE,,2329,1373325,N/F
86981,"CREON 6,000UNIT EC CAP",PANCRELIPASE,"CAP,EC",6,BT,124.44,000002.14640,CAP,100,1.2444,,"CREON 6,000UNIT EC CAP",250.0,BOTTLE,GA500 DIGESTANTS,00032-0046-70,OXU,,,,,[],"[{""LocalPossibleDosage"": ""1 CAPSULE"", ""NumericDose"": ""1"", ""DoseUnit"": ""CAPSULE(S)""}, {""LocalPossibleDosage"": ""2 CAPSULES"", ""NumericDose"": ""2"", ""DoseUnit"": ""CAPSULE(S)""}]","[""PANCRELIPASE"", ""00032-1206-01"", ""0032120601"", ""00032120601"", ""30032120601"", ""CREON"", ""AMYLASE/LIPASE/PROTEASE"", ""00032004670""]",AMYLASE/LIPASE/PROTEASE,,2329,855499,
87429,"CREON DR 24,000 UNITS CAP",PANCRELIPASE,"CAP,EC",6,BT,493.08,000008.50440,CAP,100,4.9308,,"CREON 24,000UNIT EC CAP",100.0,BOTTLE,GA500 DIGESTANTS,00032-2636-01,OU,,,,,[],"[{""LocalPossibleDosage"": ""1 CAPSULE"", ""NumericDose"": ""1"", ""DoseUnit"": ""CAPSULE(S)""}, {""LocalPossibleDosage"": ""2 CAPSULES"", ""NumericDose"": ""2"", ""DoseUnit"": ""CAPSULE(S)""}, {""LocalPossibleDosage"": ""3 CAPSULES"", ""NumericDose"": ""3"", ""DoseUnit"": ""CAPSULE(S)""}]","[""CREON"", ""PANCRELIPASE"", ""AMYLASE/LIPASE/PROTEASE"", ""00032263601""]",AMYLASE/LIPASE/PROTEASE,,2329,855495,
87215,CRINONE 4% GEL,PROGESTERONE 4%,"GEL,VAG",6,TU,290.99,000027.88800,GM,16.875,17.2439,,PROGESTERONE 8% (90MG) VAG GEL APPLICATR,1.125,PF APPLI,HS800 PROGESTINS,00023-6151-08,O,,,,,[],[],[],PROGESTERONE,,3147,312645,
88266,CRISABOROLE 2% TOP OINT,CRISABOROLE,"OINT,TOP",6,TU,655.68,000011.15680,GM,100,6.5568,,CRISABOROLE 2% TOP OINT,100,TUBE,"DE200 ANTI-INFLAMMATORY,TOPICAL",55724-0211-11,OUX,**SDR REQUIRED**,,,,[],[],[],CRISABOROLE,,3570,1865957,N/F
86206,CROMOLYN 100MG/5ML ORAL CONC PWDR,CROMOLYN 100MG/5ML,"SOLN,CONC",6,BX,270.1,000001.61397,AMP,480,0.5627,MILLILITERS,CROMOLYN NA 100MG/5ML ORAL CONC 5ML,OTHER,OTHER,"IM900 IMMUNOLOGICAL AGENTS,OTHER",18860-0678-70,OX,***SDR REQUIRED***,,100,MG/5ML,"[{""Dose"": ""100"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""GASTROCROM""]",CROMOLYN,,2150,309547,N/F
84160,CROMOLYN 4% OPH SOLN,CROMOLYN 4%,"SOLN,OPH",6,BT,2.44,000002.25000,ML,10,0.2440,MILLILITERS,CROMOLYN NA 4% OPH SOLN,10.0,DROP BTL,"OP900 OPHTHALMICS,OTHER",61314-0237-10,XOU,***SDR REQUIRED***,,,,[],"[{""LocalPossibleDosage"": ""1 DROP"", ""NumericDose"": """", ""DoseUnit"": ""DROP(S)""}]",[],CROMOLYN,,2184,831109,N/F
87628,CROMOLYN NA 5.2MG 200D NASAL INHL,CROMOLYN NA 5.2MG,"SOLN,NASAL",6,BX,3.99,000000.26884,ML,26,0.1535,,CROMOLYN NA 5.2MG 200D NASAL INHL,26.0,SQUEEZ BTL,"NT900 NASAL AND THROAT,TOPICAL,OTHER",57782-0397-26,O,***SDR REQUIRED***,,,,[],"[{""LocalPossibleDosage"": ""1 SPRAY"", ""NumericDose"": ""1"", ""DoseUnit"": ""SPRAY(S)""}]","[""NASALCROM NASAL SPRAY"", ""CROMOLYN NASAL SPRAY""]",CROMOLYN,,3169,746338,N/F
83986,CROMOLYN SOD 20MG/2ML NEB SOLN,CROMOLYN SOD 20MG/2ML,"SOLN,INHL",6,BX,94.86,000002.71925,ML,120,0.7905,MILLILITERS,"CROMOLYN SODIUM 10MG/ML INH SOLN,2ML VIL",60 X 2 ML,VIAL,"RE109 ANTIASTHMA,OTHER",00172-6406-49,OUX,,,10,MG/ML,"[{""Dose"": ""10"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""20"", ""DispenseUnitsPerDose"": ""2""}]",[],[],CROMOLYN,,829,831246,
83988,"CROTALIDAE ANTIVENIN, POLYVALENT 1GM INJ",ANTIVENIN CROTALIDAE (CROFAB),INJ,6,BX,3301.59,003198.00000,VIAL,2,1650.7950,EACH,ANTIVENIN CROTALIDAE POLYVALENT INJ,1.0,VIAL,IM300 ANTIVENINS/ANTITOXINS,50633-0110-12,IXO,,,,,[],"[{""LocalPossibleDosage"": ""1 GRAM (1 VIAL)"", ""NumericDose"": ""1"", ""DoseUnit"": ""VIAL(S)""}, {""LocalPossibleDosage"": ""2 GRAMS (2 VIALS)"", ""NumericDose"": ""2"", ""DoseUnit"": ""VIAL(S)""}, {""LocalPossibleDosage"": ""3 GRAMS (3 VIALS)"", ""NumericDose"": ""3"", ""DoseUnit"": ""VIAL(S)""}, {""LocalPossibleDosage"": ""4 GRAMS (4 VIALS)"", ""NumericDose"": ""4"", ""DoseUnit"": ""VIAL(S)""}, {""LocalPossibleDosage"": ""5 GRAMS (5 VIALS)"", ""NumericDose"": ""5"", ""DoseUnit"": ""VIAL(S)""}, {""LocalPossibleDosage"": ""6 GRAMS (6 VIALS)"", ""NumericDose"": ""6"", ""DoseUnit"": ""VIAL(S)""}]","[""SNAKE ANTIVENIN"", ""112179V3"", ""CROFAB""]",CROTALINE ANTIVENIN,,755,885192,
87884,CRYODOSE TA MEDIUM STREAM,CRYODOSE,"AEROSOL,TOP",9,CN,19.80,,ML,115,0.1722,,SPRAY AND STRETCH TOP AEROSOL,OTHER,OTHER,"DE700 LOCAL ANESTHETICS,TOPICAL",85633-1006-15,O,,,,,[],"[{""LocalPossibleDosage"": ""SPRAY(S)"", ""NumericDose"": """", ""DoseUnit"": """"}]",[],PENTAFLUOROPROPANE/TETRAFLUOROETHANE,,3563,,
88351,CRYOTHERAPY V SPRAY,CRYOTHERAPY V,"AEROSOL,TOP",6,CN,432.25,0.000,CAN,1,432.2500,,PAIN EASE TOP AEROSOL MIST SPRAY,1,CAN,"DE700 LOCAL ANESTHETICS,TOPICAL",99902-0145-02,O,,,,,[],[],[],PENTAFLUOROPROPANE/TETRAFLUOROETHANE,,3627,,
87995,CYANOCOBALAMIN 100 MCG TAB,CYANOCOBALAMIN,TAB,,BT,0.73,000000.03300,TAB,100,0.0073,,CYANOCOBALAMIN 100MCG TAB,100.0,BOTTLE,VT101 CYANOCOBALAMIN,54629-0058-01,OX,SDR,,100,MCG,"[{""Dose"": ""100"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""200"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""B-12""]",CYANOCOBALAMIN,,1013,309595,N/F
84505,CYANOCOBALAMIN 1000MCG TAB,CYANOCOBALAMIN,TAB,9,BT,1.23,000000.02290,TAB,100,0.0123,EACH,CYANOCOBALAMIN 1000MCG TAB,50.0,BOTTLE,VT101 CYANOCOBALAMIN,10135-0652-01,OX,,,1000,MCG,"[{""Dose"": ""1000"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""2000"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""VIT B-12"", ""VITAMIN B-12"", ""VITB12"", ""000536355601"", ""VITAMIN B12"", ""B12""]",CYANOCOBALAMIN,,1013,309593,
88274,CYANOCOBALAMIN 1000MCG TAB UD,CYANOCOBALAMIN,TAB,6,PG,19.59,000000.21230,TAB,100,0.1959,,CYANOCOBALAMIN 1000MCG TAB,100.0,BLIST PACK,VT101 CYANOCOBALAMIN,77333-0938-10,U,,,1000,MCG,"[{""Dose"": ""1000"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""2000"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""0100377333938257"", ""820555006001"", ""5026885511"", ""10135-0652-01""]",CYANOCOBALAMIN,,1013,309593,
2028,CYANOCOBALAMIN 1000MCG/ML INJ,CYANOCOBALAMIN 1000MCG/ML,"INJ,SOLN",6,PG,158.5,000006.99000,ML,25,6.3400,MILLILITERS,CYANOCOBALAMIN 1000MCG/ML INJ,1.0,VIAL,VT101 CYANOCOBALAMIN,00517-0031-25,IUOX,,,1000,MCG/ML,"[{""Dose"": ""1000"", ""DispenseUnitsPerDose"": ""1""}]","[{""LocalPossibleDosage"": ""1ML (1000MCG)"", ""NumericDose"": """", ""DoseUnit"": """"}]","[""VITAMIN B-12"", ""B12"", ""063323004401"", ""VITAMIN B12"", ""363323044015"", ""0110305170031258"", ""0110305170031012"", ""363323044008""]",CYANOCOBALAMIN,,356,309594,
86104,CYANOCOBALAMIN 1000MCG/ML INJ (NB),CYANOCOBALAMIN 1000MCG/ML (NB),"INJ,SOLN",6FW,PG,158.5,000006.99000,ML,25,6.3400,EACH,CYANOCOBALAMIN 1000MCG/ML INJ,1 ML,VIAL,VT101 CYANOCOBALAMIN,00517-0031-25,OU,,,1000,MCG/ML,"[{""Dose"": ""1000"", ""DispenseUnitsPerDose"": ""1""}]","[{""LocalPossibleDosage"": ""1000 MCG"", ""NumericDose"": ""1000"", ""DoseUnit"": ""MICROGRAM(S)""}]","[""VITAMIN B12"", ""B12""]",CYANOCOBALAMIN,,3345,309594,
85732,CYANOCOBALAMIN 500MCG TAB,CYANOCOBALAMIN,TAB,9,BT,1.39,000000.05080,TAB,100,0.0139,EACH,CYANOCOBALAMIN 500MCG TAB,100.0,BOTTLE,VT101 CYANOCOBALAMIN,54629-0585-01,OX,,,500,MCG,"[{""Dose"": ""500"", ""DispenseUnitsPerDose"": ""1""}]",[],"[""VITAMIN B12"", ""B12""]",CYANOCOBALAMIN,,1013,313896,
84753,CYCLOBENZAPRINE 10MG TAB,CYCLOBENZAPRINE,TAB,6,BT,15.23,000000.01595,TAB,1000,0.0152,EACH,CYCLOBENZAPRINE HCL 10MG TAB,100,BOTTLE,MS200 SKELETAL MUSCLE RELAXANTS,52817-0332-00,OX,RESTRICTED 30 DAY SUPPLY,,10,MG,"[{""Dose"": ""5"", ""DispenseUnitsPerDose"": "".5""}, {""Dose"": ""10"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""20"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""FLEXERIL"", ""CYC10""]",CYCLOBENZAPRINE,,977,828348,
87598,CYCLOBENZAPRINE 10MG TAB U/D,CYCLOBENZAPRINE,TAB,6,BX,17.06,000000.17860,TAB,100,0.1706,,CYCLOBENZAPRINE HCL 10MG TAB,100,BLIST PACK,MS200 SKELETAL MUSCLE RELAXANTS,60687-0558-01,UX,,,10,MG,"[{""Dose"": ""10"", ""DispenseUnitsPerDose"": ""1""}, {""Dose"": ""20"", ""DispenseUnitsPerDose"": ""2""}]",[],"[""FLEXERIL"", ""63739-0531-10"", ""0100363739531109"", ""43547-0400-50"", ""0100360687558110"", ""52817-0332-00""]",CYCLOBENZAPRINE,,977,828348,
86972,CYCLOPENTOLATE 0.5% OPH SOLN,CYCLOPENTOLATE 0.5%,"SOLN,OPH",6,BT,55.8,000004.10133,ML,15,3.7200,,CYCLOPENTOLATE HCL 0.5% OPH SOLN,15.0,DROP BTL,"OP600 MYDRIATICS/CYCLOPLEGICS,TOPICAL OPHTHALMIC",17478-0096-15,OXU,,,,,[],"[{""LocalPossibleDosage"": ""1 DROP"", ""NumericDose"": ""1"", ""DoseUnit"": ""DROP(S)""}, {""LocalPossibleDosage"": ""2 DROPS"", ""NumericDose"": ""2"", ""DoseUnit"": ""DROP(S)""}]","[""CYCLOGYL""]",CYCLOPENTOLATE,,2738,1298072,
84730,CYCLOPENTOLATE 1% OPH SOLN,CYCLOPENTOLATE 1%,"SOLN,OPH",6,BT,4.61,000001.89000,ML,15,0.3073,MILLILITERS,CYCLOPENTOLATE HCL 1% OPH SOLN,15 ML,BOTTLE,"OP600 MYDRIATICS/CYCLOPLEGICS,TOPICAL OPHTHALMIC",24208-0735-06,OXU,,,,,[],"[{""LocalPossibleDosage"": ""1 DROP"", ""NumericDose"": ""1"", ""DoseUnit"": ""DROP(S)""}, {""LocalPossibleDosage"": ""2 DROPS"", ""NumericDose"": ""2"", ""DoseUnit"": ""DROP(S)""}]",[],CYCLOPENTOLATE,,797,309620,
